#BJD mag err
112.502615509 21.8329019296953 0.0133208466728041
112.512984375 21.84447076368308 0.0134661979532709
112.523353241 21.8353960880892 0.0133568279722412
112.533722106 21.81595167056503 0.0131224146315262
112.544090972 21.82710438591383 0.0132605951139242
112.554459838 21.840401659745904 0.0134267245440435
112.564828704 21.81805603774071 0.0131558819345767
112.575197569 21.83053182550349 0.0133106235651793
112.585566435 21.82698634196618 0.0132699201368091
112.595935301 21.821689809778103 0.0132080218743796
112.606304167 21.81560127361453 0.0131369038208312
112.616673032 21.8361097356052 0.0133901194768134
112.627041898 21.84795363548082 0.0135398118707141
112.637410764 21.824629102101515 0.0132548072242963
112.64777963 21.823099651825903 0.0132388306926955
112.658148495 21.806879533338343 0.0130452420768638
112.668517361 21.828403162200253 0.0133092056925846
112.678886227 21.82663244538965 0.0132902874574545
112.689255093 21.83230891842612 0.0133627384773222
112.699623958 21.847232082371725 0.0135505775459857
112.709992824 21.828403162200253 0.0133203827714046
112.72036169 21.797767817583264 0.0129525595914978
112.730730556 21.84855525588205 0.0135756615789753
112.741099421 21.803064033481032 0.0130213948106217
112.761837153 21.815718086150166 0.0131796073601293
112.772206018 21.805490583405987 0.0130588341038048
112.782574884 21.83622869586131 0.0134366982266939
112.79294375 21.789073610867295 0.0128683665591112
112.803312616 21.82110288922686 0.0132565522632683
112.813681481 21.803410406948416 0.0130450710569969
112.824050347 21.816886432647024 0.0132108175016337
112.834419213 21.82415831501928 0.0133025174683543
112.844788079 21.826514531870902 0.0133342661152036
112.855156944 21.8043344292094 0.0130674975587548
112.86552581 21.830886995579466 0.013393953404438
112.875894676 21.824511405938203 0.0133184552725742
112.886263542 21.82958524647021 0.0133837766515061
112.896632407 21.80803840233537 0.0131236672305473
112.907001273 21.820516285778087 0.0132782734757529
112.917370139 21.800642971915394 0.0130402977724551
112.927739005 21.803410406948416 0.0130765223230476
112.93810787 21.797767817583264 0.0130115910933784
112.948476736 21.80041265754465 0.0130462614033689
112.958845602 21.81385137417206 0.0132117173629533
112.969214468 21.80237177265632 0.0130757052813344
112.979583333 21.79078407325577 0.0129397278179492
112.989952199 21.82392295853613 0.0133437636683696
113.000321065 21.792268641465167 0.0129633368960961
113.021058796 21.79261151079182 0.0129732604528184
113.031427662 21.81665264706326 0.0132667857790779
113.041796528 21.804218834959244 0.0131186675724294
113.052165393 21.783391529000703 0.0128723809562654
113.062534259 21.81653581235025 0.0132744536011602
113.072903125 21.802717847895856 0.0131095244132527
113.083271991 21.79192588038052 0.0129828536193969
113.093640856 21.800873335152485 0.0130933776305513
113.104009722 21.808850362805423 0.0131929667823011
113.114378588 21.791811599632265 0.0129905310377814
113.124747454 21.78282494530592 0.0128864164216126
113.135116319 21.79535844723094 0.0130391120821965
113.145485185 21.788845737389323 0.0129641893846636
113.155854051 21.78543366668885 0.0129264832134067
113.166222917 21.8107084889454 0.013234047829986
113.176591782 21.792497234548968 0.0130169896192784
113.186960648 21.79593161107784 0.0130613072370839
113.197329514 21.80133420830869 0.0131295546845255
113.20769838 21.77965754414366 0.0128731306102663
113.218067245 21.774473938431512 0.012814834349321
113.228436111 21.808270340202824 0.0132231934732534
113.238804977 21.79341201171677 0.0130465365564359
113.249173843 21.77436147983403 0.0128227084477539
113.259542708 21.778754277792878 0.012877797945711
113.28028044 21.79272579906377 0.0130508734640018
113.290649306 21.78395833242688 0.0129490299792566
113.301018171 21.804218834959244 0.0131961914469629
113.311387037 21.79478558579955 0.013085186017957
113.321755903 21.80479669662272 0.0132096546358705
113.332124768 21.77954454738194 0.0129090756411166
113.342493634 21.793984148683684 0.0130851303067906
113.3528625 21.801103747276667 0.0131744632605081
113.363231366 21.79306888954322 0.0130805498613207
113.373600231 21.79639039089596 0.0131238599682603
113.383969097 21.753321833226597 0.0126165648705333
113.394337963 21.775936356935137 0.012885355773574
113.404706829 21.77436147983403 0.012869846598975
113.415075694 21.788048594823707 0.0130363989184023
113.42544456 21.75829438920783 0.012687187461977
113.435813426 21.76340114137074 0.0127502126432965
113.446182292 21.754976847452085 0.0126548514866089
113.456551157 21.77189138662279 0.0128567791398282
113.466920023 21.769986458292472 0.012837471711282
113.477288889 21.77335032838965 0.0128805470285097
113.487657755 21.75001935393787 0.0126099594588427
113.49802662 21.753983506606676 0.0126593409021332
113.508395486 21.75255034097414 0.0126458202725613
113.518764352 21.76808494129972 0.0128313553422134
113.539502083 21.752440204209822 0.0126542941369127
113.549870949 21.767861430153573 0.012838685258385
113.560239815 21.767302890975383 0.0128353793273401
113.570608681 21.75807295859148 0.0127300706112555
113.580977546 21.77009846462157 0.0128751568517606
113.591346412 21.765517523948628 0.0128243148127157
113.601715278 21.767079540748675 0.01284614931613
113.612084143 21.760289820718924 0.0127694160171292
113.622453009 21.76976255539484 0.0128846925078448
113.632821875 21.784412079657056 0.0130631455865333
113.643190741 21.750129319149384 0.012660505951525
113.653559606 21.76284489142188 0.0128130089340834
113.663928472 21.743335161889014 0.012588198262792
113.674297338 21.7668562364586 0.0128673261817044
113.684666204 21.75111906461856 0.0126855621242947
113.695035069 21.73138482988297 0.0124604080990652
113.705403935 21.73582370775991 0.0125148033651574
113.715772801 21.737234949288776 0.0125345063261288
113.726141667 21.74837187359744 0.012667127836358
113.736510532 21.75475601825955 0.0127453114963234
113.746879398 21.75144918037461 0.0127100227925647
113.757248264 21.74300750361641 0.0126150285189863
113.76761713 21.72911828112736 0.0124580793670075
113.777985995 21.76830842346591 0.012919498729
113.798723727 21.74628869155465 0.0126671006165255
113.809092593 21.747603962979444 0.0126859134608547
113.819461458 21.744756280474757 0.0126562071142737
113.829830324 21.730304917031795 0.0124923428855778
113.84019919 21.738648027539107 0.012592210494342
113.850568056 21.72202542881336 0.0124043421324033
113.860936921 21.729549602155387 0.012494149223116
113.871305787 21.747384628135727 0.0127046127571908
113.881674653 21.743553680121863 0.0126634566092088
113.892043518 21.741806910835788 0.0126466860565064
113.902412384 21.741806910835788 0.0126502725230212
113.91278125 21.746946091330244 0.0127138962383988
113.923150116 21.725673506981988 0.0124707537327193
113.933518981 21.72352606906064 0.0124496392471942
113.943887847 21.732033264533065 0.0125511973860396
113.954256713 21.7461791881102 0.0127193962674547
113.964625579 21.71849630327829 0.0124027727488368
113.974994444 21.745960140874395 0.0127241777599914
113.98536331 21.73538981479424 0.012604539028017
113.995732176 21.73821300464708 0.0126410771961863
114.006101042 21.726641270350097 0.0125106734027122
114.016469907 21.72621103076596 0.0125093964552893
114.026838773 21.7221325229748 0.0124660876917275
114.037207639 21.740062947298096 0.0126773954795288
114.05794537 21.715085084527537 0.0123964309458792
114.068314236 21.711578409973797 0.0123600883116357
114.078683102 21.708717687061775 0.012331256332161
114.089051968 21.741152614482083 0.0127089244796395
114.099420833 21.73788688828962 0.0126745477662511
114.109789699 21.695780196267407 0.012196064730104
114.120158565 21.7368004920946 0.0126694489298414
114.130527431 21.711684478560443 0.0123835072818424
114.140896296 21.73614920490728 0.0126694966847126
114.151265162 21.714446618929877 0.0124225453829094
114.161634028 21.72674882079778 0.01256792836661
114.172002893 21.72331161625299 0.0125320176699602
114.182371759 21.714446618929877 0.0124338934973789
114.192740625 21.714872220942397 0.0124425526516058
114.203109491 21.717855900752603 0.0124805872924041
114.213478356 21.72234681488636 0.0125361996897181
114.223847222 21.69787339963851 0.0122605797682673
114.234216088 21.728363791021245 0.0126136737560351
114.244584954 21.725351134819395 0.0125826153455264
114.254953819 21.700705654874245 0.0123040213325533
114.265322685 21.70438803846949 0.0123497117552449
114.275691551 21.71189671802957 0.0124393315181016
114.286060417 21.70618118972132 0.0123778453412464
114.296429282 21.701756510840053 0.0123313846378232
114.317167014 21.72234681488636 0.0125754532727303
114.32753588 21.70935279165889 0.0124297551253707
114.337904745 21.71062397421789 0.0124482992080871
114.348273611 21.7170025940288 0.0125256535308748
114.358642477 21.708717687061775 0.0124344137885953
114.369011343 21.707343006610103 0.0124226509536684
114.379380208 21.70998819690045 0.0124570048047728
114.389749074 21.7138085998902 0.012504909211839
114.40011794 21.72331161625299 0.0126189416326687
114.410486806 21.6904608198481 0.0122468316858734
114.420855671 21.664044574262068 0.0119563423328453
114.431224537 21.69066888058845 0.0122572087426618
114.441593403 21.691085261425066 0.0122658918882886
114.451962268 21.69369109066373 0.0122994272701035
114.462331134 21.69965581502133 0.0123712663055758
114.4727 21.68496022961506 0.0122089763201492
114.483068866 21.68547796567841 0.0122188301657993
114.493437731 21.687136354254424 0.0122415445999492
114.503806597 21.670358780550444 0.0120578769103036
114.514175463 21.700180608056503 0.0123978159497341
114.524544329 21.68848567135484 0.0122691017719514
114.534913194 21.669746074552137 0.0120631975576376
114.54528206 21.70787152935903 0.0124985054383379
114.555650926 21.690252729172027 0.0123015104605274
114.576388657 21.66221827239368 0.0119961050492873
114.586757523 21.665670521520997 0.0120384032217821
114.597126389 21.66750264452183 0.0120628356450506
114.607495255 21.671789636709 0.0121147454401291
114.61786412 21.685892290647363 0.0122773712423197
114.628232986 21.689005091669163 0.0123168737664506
114.638601852 21.70165133714095 0.0124654774860432
114.648970718 21.66903179029304 0.0121007134901939
114.659339583 21.68134297347895 0.0122429967396195
114.669708449 21.66434924543772 0.0120570891357563
114.680077315 21.67691543359601 0.0122016529552472
114.690446181 21.66039503736446 0.012021677862941
114.700815046 21.67271052352856 0.0121630740225182
114.711183912 21.678766646669825 0.0122354590063262
114.721552778 21.67866367644904 0.0122385802518812
114.731921643 21.651926834447234 0.0119451239744946
114.742290509 21.67352970763169 0.012189574978872
114.752659375 21.65122410634083 0.0119459466359583
114.763028241 21.66434924543772 0.0120955958163002
114.773397106 21.65595109513889 0.0120067257156096
114.783765972 21.654943630741773 0.0119999139300495
114.794134838 21.66607735494948 0.0121279693726606
114.804503704 21.656354302205383 0.0120242425576431
114.814872569 21.661711507251585 0.0120880700397752
114.835610301 21.65433956000253 0.0120150509359313
114.845979167 21.654238947973862 0.0120183940212657
114.856348032 21.6555479701516 0.0120372869910417
114.866716898 21.654238947973862 0.0120272393669635
114.877085764 21.636175387915166 0.0118331785887069
114.88745463 21.642229554279847 0.0119037532146952
114.897823495 21.659080161782025 0.0120944845086032
114.908192361 21.653937100313367 0.0120418519008844
114.918561227 21.638751738533216 0.0118790639225236
114.928930093 21.64621796641703 0.0119655242603767
114.939298958 21.651826445740294 0.0120320072069385
114.949667824 21.640240829022066 0.0119088319397322
114.96003669 21.618699505805274 0.0116793293103356
114.970405556 21.64242864066011 0.0119419366193984
114.980774421 21.65615264613447 0.0120984436267347
114.991143287 21.65484289516335 0.0120885193596176
115.001512153 21.665975649363784 0.0122178180420906
115.011881018 21.631533535483605 0.0118408855619354
115.022249884 21.646118037132027 0.0120056394448481
115.03261875 21.60977617859209 0.0116149087043127
115.042987616 21.623580140984423 0.0117681173657311
115.053356481 21.62897423607317 0.0118313463610122
115.063725347 21.62504862003785 0.0117932470184183
115.074094213 21.631237933803305 0.0118653607668537
115.094831944 21.63173067003666 0.0118801381694266
115.10520081 21.64941922497344 0.0120800445701237
115.115569676 21.644720594393227 0.0120326321381883
115.125938542 21.63855332516749 0.0119692691863657
115.136307407 21.61141950972334 0.0116785235495046
115.146676273 21.62514656300144 0.011831846461216
115.157045139 21.60900362991012 0.0116619575880878
115.167414005 21.622602257203848 0.0118137273300843
115.17778287 21.61384077711912 0.0117235276927418
