#BJD mag err
2458346.5026155 20.863894908100164 0.0016883552913075851
2458346.5125807794 20.863355204283597 0.0016875162427865454
2458346.5225460595 20.86393490276812 0.0016884174854691811
2458346.5325113297 20.86491508030284 0.0016899424379676552
2458346.5424766093 20.86557570257451 0.0016909710057914252
2458346.5524418894 20.867479739925006 0.0016939390349801488
2458346.5624071695 20.864905072467007 0.001689926860897956
2458346.57237244 20.864885059744342 0.001689895711779272
2458346.5823377194 20.86385491490542 0.0016882931017277601
2458346.5923029995 20.86999015241116 0.001697860250578477
2458346.6022682795 20.866186633198126 0.001691922762459334
2458346.6122335596 20.863135395913012 0.0016871746380311959
2458346.6221988294 20.867058560819203 0.001693282049092045
2458346.6321641095 20.862985573905263 0.001686941838893643
2458346.6421293896 20.864024882807275 0.0016885574183242234
2458346.6520946696 20.863115413114958 0.0016871435861424615
2458346.6620599395 20.86459492071854 0.0016894441847990944
2458346.6720252195 20.86357505716361 0.0016878579859003534
2458346.6819904996 20.86363500535489 0.0016879511824119918
2458346.6919557797 20.866948278234606 0.0016931100643720102
2458346.7019210598 20.8635850394021 0.001687873504106644
2458346.7118863296 20.863005527637412 0.0016869728419077914
2458346.7218516096 20.86372496054255 0.0016880910379818716
2458346.7318168897 20.86530539905857 0.001690550076182116
2458346.74178217 20.86553565276846 0.0016909086316977183
2458346.7517474396 20.868011461890287 0.00169476881773737
2458346.7617127197 20.863395179075347 0.001687578375146087
2458346.7716779998 20.86497511856519 0.001690035889776961
2458346.7816432794 20.86534543769855 0.0016906124196626412
2458346.7916085594 20.864865047390552 0.0016898645638088621
2458346.8015738297 20.86497511856519 0.001690035889776961
2458346.81153911 20.86385491490542 0.0016882931017277601
2458346.8215043894 20.861368620427825 0.0016844313982138362
2458346.8314696695 20.864354855625212 0.0016890706762624096
2458346.8414349398 20.86706858584709 0.0016932976839009947
2458346.8514002194 20.860411551994968 0.0016829472386306926
2458346.8613654994 20.865795997569897 0.0016913141372464522
2458346.8713307795 20.86386492641474 0.0016883086694503577
2458346.8812960596 20.86128882139691 0.0016843076010583946
